資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20231006,3394,11,0,0,0.00
20231006,3394,12,0,0,0.00
20231006,3394,13,0,0,0.00
20231006,3394,14,0,0,0.00
20231006,3394,15,0,0,0.00
20231006,3394,16,0,0,0.00
20231006,3394,17,171,1273909,100.00
20231006,3397,1,570,339315,3.69
20231006,3397,2,851,2201315,23.94
20231006,3397,3,238,1762781,19.17
20231006,3397,4,83,1033660,11.24
20231006,3397,5,39,642005,6.98
20231006,3397,6,34,827732,9.00
20231006,3397,7,19,642608,6.98
20231006,3397,8,14,619962,6.74
20231006,3397,9,8,481053,5.23
20231006,3397,10,3,398113,4.32
20231006,3397,11,1,246424,2.67
20231006,3397,12,0,0,0.00
20231006,3397,13,0,0,0.00
20231006,3397,14,0,0,0.00
20231006,3397,15,0,0,0.00
20231006,3397,16,0,0,0.00
20231006,3397,17,1860,9194968,100.00
20231006,3401,1,2,21,0.01
20231006,3401,2,2,2000,0.96
20231006,3401,3,1,6000,2.89
20231006,3401,4,0,0,0.00
20231006,3401,5,2,40000,19.32
20231006,3401,6,0,0,0.00
20231006,3401,7,1,39000,18.83
20231006,3401,8,0,0,0.00
20231006,3401,9,0,0,0.00
20231006,3401,10,1,120000,57.96
20231006,3401,11,0,0,0.00
20231006,3401,12,0,0,0.00
20231006,3401,13,0,0,0.00
20231006,3401,14,0,0,0.00
20231006,3401,15,0,0,0.00
20231006,3401,16,0,0,0.00
20231006,3401,17,9,207021,100.00
20231006,3402,1,17915,392489,0.53
20231006,3402,2,6670,13739242,18.80
20231006,3402,3,867,6920942,9.47
20231006,3402,4,267,3404885,4.66
20231006,3402,5,174,3221603,4.41
20231006,3402,6,132,3377531,4.62
20231006,3402,7,64,2272058,3.11
20231006,3402,8,44,2065367,2.82
20231006,3402,9,94,6618340,9.06
20231006,3402,10,40,5573891,7.63
20231006,3402,11,11,3065454,4.19
20231006,3402,12,1,558000,0.76
20231006,3402,13,2,1414496,1.93
20231006,3402,14,0,0,0.00
20231006,3402,15,5,20423394,27.95
20231006,3402,16,0,0,0.00
20231006,3402,17,26286,73047692,100.00
20231006,3404,1,6,2874,0.44
20231006,3404,2,19,56147,8.60
20231006,3404,3,11,78684,12.05
20231006,3404,4,2,24440,3.74
20231006,3404,5,4,71652,10.97
20231006,3404,6,4,94059,14.40
20231006,3404,7,0,0,0.00
20231006,3404,8,0,0,0.00
20231006,3404,9,3,205315,31.45
20231006,3404,10,1,119574,18.31
20231006,3404,11,0,0,0.00
20231006,3404,12,0,0,0.00
20231006,3404,13,0,0,0.00
20231006,3404,14,0,0,0.00
20231006,3404,15,0,0,0.00
20231006,3404,16,0,0,0.00
20231006,3404,17,50,652745,100.00
20231006,3406,1,15483,1600231,1.41
20231006,3406,2,14556,24418847,21.65
20231006,3406,3,909,6864754,6.08
20231006,3406,4,230,2930897,2.59
20231006,3406,5,150,2721145,2.41
20231006,3406,6,108,2750108,2.43
20231006,3406,7,56,1941055,1.72
20231006,3406,8,33,1504189,1.33
20231006,3406,9,62,4435487,3.93
20231006,3406,10,37,5124870,4.54
20231006,3406,11,28,8198445,7.27
20231006,3406,12,8,3668643,3.25
20231006,3406,13,3,2319404,2.05
20231006,3406,14,2,1749864,1.55
20231006,3406,15,16,42515124,37.70
20231006,3406,16,0,0,0.00
20231006,3406,17,31681,112743063,100.00
20231006,3408,1,7,358,10.66
20231006,3408,2,3,3000,89.33
20231006,3408,3,0,0,0.00
20231006,3408,4,0,0,0.00
20231006,3408,5,0,0,0.00
20231006,3408,6,0,0,0.00
20231006,3408,7,0,0,0.00
20231006,3408,8,0,0,0.00
20231006,3408,9,0,0,0.00
20231006,3408,10,0,0,0.00
20231006,3408,11,0,0,0.00
20231006,3408,12,0,0,0.00
20231006,3408,13,0,0,0.00
20231006,3408,14,0,0,0.00
20231006,3408,15,0,0,0.00
20231006,3408,16,0,0,0.00
20231006,3408,17,10,3358,100.00
20231006,3412,1,104,43344,0.88
20231006,3412,2,83,206579,4.21
20231006,3412,3,27,198026,4.04
20231006,3412,4,15,187503,3.82
20231006,3412,5,2,32771,0.66
20231006,3412,6,8,200480,4.09
20231006,3412,7,4,141983,2.89
20231006,3412,8,1,41952,0.85
20231006,3412,9,14,1171633,23.91
20231006,3412,10,1,187888,3.83
20231006,3412,11,1,385751,7.87
20231006,3412,12,1,434491,8.86
20231006,3412,13,0,0,0.00
20231006,3412,14,0,0,0.00
20231006,3412,15,1,1666719,34.02
20231006,3412,16,0,0,0.00
20231006,3412,17,262,4899120,100.00
20231006,3413,1,7208,890106,0.91
20231006,3413,2,9833,17245287,17.74
20231006,3413,3,822,6292178,6.47
20231006,3413,4,218,2755112,2.83
20231006,3413,5,143,2606581,2.68
20231006,3413,6,102,2605539,2.68
20231006,3413,7,57,2015111,2.07
20231006,3413,8,41,1881291,1.93
20231006,3413,9,68,4954110,5.09
20231006,3413,10,39,5510303,5.66
20231006,3413,11,20,5655288,5.81
20231006,3413,12,6,2958072,3.04
20231006,3413,13,8,5608995,5.77
20231006,3413,14,1,962000,0.98
20231006,3413,15,11,35263700,36.27
20231006,3413,16,0,0,0.00
20231006,3413,17,18577,97203673,100.00
20231006,3414,1,60,15327,0.84
20231006,3414,2,138,301263,16.55
20231006,3414,3,41,301199,16.55
20231006,3414,4,21,264272,14.52
20231006,3414,5,5,85612,4.70
20231006,3414,6,5,122224,6.71
20231006,3414,7,3,108247,5.94
20231006,3414,8,3,134085,7.36
20231006,3414,9,5,365917,20.10
20231006,3414,10,1,121500,6.67
20231006,3414,11,0,0,0.00
20231006,3414,12,0,0,0.00
20231006,3414,13,0,0,0.00
20231006,3414,14,0,0,0.00
20231006,3414,15,0,0,0.00
20231006,3414,16,0,0,0.00
20231006,3414,17,282,1819646,100.00
20231006,3416,1,2415,400726,0.51
20231006,3416,2,2977,6037979,7.71
20231006,3416,3,470,3580833,4.57
20231006,3416,4,172,2191235,2.80
20231006,3416,5,93,1660095,2.12
20231006,3416,6,82,2016221,2.57
20231006,3416,7,42,1512404,1.93
20231006,3416,8,25,1143976,1.46
20231006,3416,9,63,4409668,5.63
20231006,3416,10,26,3676959,4.70
20231006,3416,11,19,5093375,6.51
20231006,3416,12,3,1659529,2.12
20231006,3416,13,2,1278000,1.63
20231006,3416,14,1,825000,1.05
20231006,3416,15,11,42733459,54.63
20231006,3416,16,0,0,0.00
20231006,3416,17,6401,78219459,100.00
20231006,3419,1,12004,396508,0.32
20231006,3419,2,10285,22238230,18.45
20231006,3419,3,1702,14132501,11.73
20231006,3419,4,409,5305832,4.40
20231006,3419,5,328,6244949,5.18
20231006,3419,6,251,6648146,5.51
20231006,3419,7,90,3219950,2.67
20231006,3419,8,92,4339793,3.60
20231006,3419,9,98,6892528,5.72
20231006,3419,10,40,5548381,4.60
20231006,3419,11,31,8889944,7.37
20231006,3419,12,9,4331890,3.59
20231006,3419,13,7,4671723,3.87
20231006,3419,14,1,804000,0.66
20231006,3419,15,13,26816042,22.25
20231006,3419,16,0,0,0.00
20231006,3419,17,25360,120480417,100.00
20231006,3426,1,278,48008,0.18
20231006,3426,2,576,1137308,4.30
20231006,3426,3,100,757907,2.87
20231006,3426,4,35,453070,1.71
20231006,3426,5,19,336100,1.27
20231006,3426,6,26,657151,2.48
20231006,3426,7,5,177000,0.67
20231006,3426,8,8,375600,1.42
20231006,3426,9,35,2491232,9.43
20231006,3426,10,15,2372794,8.98
20231006,3426,11,9,2418738,9.16
20231006,3426,12,3,1635598,6.19
20231006,3426,13,1,705244,2.67
20231006,3426,14,0,0,0.00
20231006,3426,15,4,12834250,48.61
20231006,3426,16,0,0,0.00
20231006,3426,17,1114,26400000,100.00
20231006,3430,1,3658,68272,0.20
20231006,3430,2,1730,3363181,9.97
20231006,3430,3,256,1957607,5.80
20231006,3430,4,105,1312179,3.89
20231006,3430,5,55,1006372,2.98
20231006,3430,6,58,1454228,4.31
20231006,3430,7,33,1141855,3.38
20231006,3430,8,20,875149,2.59
20231006,3430,9,31,2209003,6.55
20231006,3430,10,22,2999447,8.89
20231006,3430,11,14,3493222,10.36
20231006,3430,12,3,1546516,4.58
20231006,3430,13,0,0,0.00
20231006,3430,14,1,917779,2.72
20231006,3430,15,6,11371275,33.72
20231006,3430,16,0,0,0.00
20231006,3430,17,5992,33716085,100.00
20231006,3431,1,9320,800052,1.44
20231006,3431,2,2321,5186269,9.35
20231006,3431,3,528,3924143,7.07
20231006,3431,4,157,1974765,3.56
20231006,3431,5,97,1777631,3.20
20231006,3431,6,79,2012427,3.62
20231006,3431,7,39,1379413,2.48
20231006,3431,8,27,1243159,2.24
20231006,3431,9,39,2660967,4.79
20231006,3431,10,30,4216025,7.60
20231006,3431,11,9,2417044,4.35
20231006,3431,12,1,572010,1.03
20231006,3431,13,2,1400000,2.52
20231006,3431,14,0,0,0.00
20231006,3431,15,4,25894799,46.69
20231006,3431,16,0,0,0.00
20231006,3431,17,12653,55458704,100.00
20231006,3432,1,610,82660,0.12
20231006,3432,2,3669,7783500,11.68
20231006,3432,3,515,4333766,6.50
20231006,3432,4,128,1645612,2.47
20231006,3432,5,114,2168439,3.25
20231006,3432,6,74,1943292,2.91
20231006,3432,7,38,1336764,2.00
20231006,3432,8,29,1327760,1.99
20231006,3432,9,40,2912104,4.37
20231006,3432,10,9,1329703,1.99
20231006,3432,11,7,1837396,2.75
20231006,3432,12,1,566901,0.85
20231006,3432,13,0,0,0.00
20231006,3432,14,0,0,0.00
20231006,3432,15,9,39318103,59.04
20231006,3432,16,0,0,0.00
20231006,3432,17,5243,66586000,100.00
20231006,3434,1,993,225969,0.83
20231006,3434,2,1152,2265267,8.36
20231006,3434,3,191,1313824,4.85
20231006,3434,4,76,902081,3.33
20231006,3434,5,23,397464,1.46
20231006,3434,6,34,852443,3.14
20231006,3434,7,13,433409,1.60
20231006,3434,8,15,683665,2.52
20231006,3434,9,26,1898611,7.01
20231006,3434,10,14,2041985,7.54
20231006,3434,11,7,1992596,7.35
20231006,3434,12,2,874112,3.22
20231006,3434,13,3,1841910,6.80
20231006,3434,14,2,1808540,6.67
20231006,3434,15,6,9548124,35.25
20231006,3434,16,0,0,0.00
20231006,3434,17,2557,27080000,100.00
20231006,3437,1,21521,1369480,0.94
20231006,3437,2,12380,25390441,17.56
20231006,3437,3,1691,13679644,9.46
20231006,3437,4,476,6206899,4.29
20231006,3437,5,350,6561843,4.53
20231006,3437,6,269,7030983,4.86
20231006,3437,7,127,4607388,3.18
20231006,3437,8,83,3896740,2.69
20231006,3437,9,156,11079403,7.66
20231006,3437,10,50,6837650,4.73
20231006,3437,11,23,6680545,4.62
20231006,3437,12,7,3336000,2.30
20231006,3437,13,4,2893762,2.00
20231006,3437,14,1,1000000,0.69
20231006,3437,15,12,43977222,30.42
20231006,3437,16,0,0,0.00
20231006,3437,17,37150,144548000,100.00
20231006,3438,1,4835,821640,1.74
20231006,3438,2,4057,7555412,16.01
20231006,3438,3,413,3176119,6.73
20231006,3438,4,114,1431715,3.03
20231006,3438,5,54,997601,2.11
20231006,3438,6,50,1274473,2.70
20231006,3438,7,16,558300,1.18
20231006,3438,8,12,557068,1.18
20231006,3438,9,22,1492837,3.16
20231006,3438,10,13,1925100,4.08
20231006,3438,11,6,1654738,3.50
20231006,3438,12,0,0,0.00
20231006,3438,13,0,0,0.00
20231006,3438,14,0,0,0.00
20231006,3438,15,2,25720812,54.53
20231006,3438,16,0,0,0.00
20231006,3438,17,9594,47165815,100.00
20231006,3441,1,13393,150357,0.37
20231006,3441,2,5372,10197054,25.46
20231006,3441,3,542,4411982,11.01
20231006,3441,4,149,1934199,4.83
20231006,3441,5,90,1682194,4.20
20231006,3441,6,54,1404551,3.50
20231006,3441,7,31,1099829,2.74
20231006,3441,8,14,634837,1.58
20231006,3441,9,37,2561430,6.39
20231006,3441,10,22,3221023,8.04
20231006,3441,11,8,2498296,6.23
20231006,3441,12,4,1763643,4.40
20231006,3441,13,1,708378,1.76
20231006,3441,14,2,1706310,4.26
20231006,3441,15,4,6065837,15.14
20231006,3441,16,0,0,0.00
20231006,3441,17,19723,40039920,100.00
20231006,3443,1,20127,1538508,1.14
20231006,3443,2,5724,9152516,6.82
20231006,3443,3,398,3032791,2.26
20231006,3443,4,135,1724073,1.28
20231006,3443,5,93,1686708,1.25
20231006,3443,6,103,2628745,1.96
20231006,3443,7,52,1834288,1.36
20231006,3443,8,46,2053069,1.53
20231006,3443,9,104,7319142,5.46
20231006,3443,10,63,8848517,6.60
20231006,3443,11,47,12961960,9.67
20231006,3443,12,12,6050375,4.51
20231006,3443,13,5,3537487,2.63
20231006,3443,14,4,3573273,2.66
20231006,3443,15,10,68070459,50.79
20231006,3443,16,0,0,0.00
20231006,3443,17,26923,134011911,100.00
20231006,3444,1,898,140759,0.31
20231006,3444,2,1396,2538626,5.75
20231006,3444,3,174,1330192,3.01
20231006,3444,4,68,856891,1.94
20231006,3444,5,39,711654,1.61
20231006,3444,6,40,1032295,2.34
20231006,3444,7,28,1002476,2.27
20231006,3444,8,17,784005,1.77
20231006,3444,9,29,1967719,4.46
20231006,3444,10,22,3412540,7.73
20231006,3444,11,10,2596807,5.88
20231006,3444,12,5,2522273,5.71
20231006,3444,13,5,3334613,7.55
20231006,3444,14,5,4573531,10.36
20231006,3444,15,11,17310205,39.23
20231006,3444,16,0,0,0.00
20231006,3444,17,2747,44114586,100.00
20231006,3447,1,466,69198,0.08
20231006,3447,2,2975,5919721,7.68
20231006,3447,3,359,2840149,3.68
20231006,3447,4,123,1601992,2.08
20231006,3447,5,54,972092,1.26
20231006,3447,6,48,1256856,1.63
20231006,3447,7,22,800262,1.03
20231006,3447,8,21,985528,1.27
20231006,3447,9,34,2333573,3.03
20231006,3447,10,22,3128104,4.06
20231006,3447,11,8,2044762,2.65
20231006,3447,12,6,2805228,3.64
20231006,3447,13,4,2644616,3.43
20231006,3447,14,3,2524723,3.27
20231006,3447,15,4,47076816,61.13
20231006,3447,16,0,0,0.00
20231006,3447,17,4149,77003620,100.00
20231006,3450,1,23220,1093722,0.75
20231006,3450,2,17380,34143363,23.43
20231006,3450,3,2293,17700610,12.15
20231006,3450,4,638,8112565,5.56
20231006,3450,5,405,7410150,5.08
20231006,3450,6,330,8289776,5.69
20231006,3450,7,115,4109844,2.82
20231006,3450,8,82,3777532,2.59
20231006,3450,9,116,8310117,5.70
20231006,3450,10,41,5267462,3.61
20231006,3450,11,19,5090796,3.49
20231006,3450,12,12,5629485,3.86
20231006,3450,13,4,2914706,2.00
20231006,3450,14,2,1661000,1.14
20231006,3450,15,14,32171254,22.08
20231006,3450,16,1,1000,0.00
20231006,3450,17,44671,145681382,100.00
20231006,3454,1,11404,771983,0.89
20231006,3454,2,6589,11505033,13.29
20231006,3454,3,503,3808330,4.39
20231006,3454,4,110,1391902,1.60
20231006,3454,5,50,922124,1.06
20231006,3454,6,48,1233450,1.42
20231006,3454,7,20,711235,0.82
20231006,3454,8,12,527346,0.60
20231006,3454,9,30,2165940,2.50
20231006,3454,10,14,1871506,2.16
20231006,3454,11,16,4149379,4.79
20231006,3454,12,3,1716993,1.98
20231006,3454,13,1,765278,0.88
20231006,3454,14,0,0,0.00
20231006,3454,15,3,55027394,63.56
20231006,3454,16,0,0,0.00
20231006,3454,17,18803,86567893,100.00
20231006,3455,1,18360,339162,0.56
20231006,3455,2,8532,15763172,26.33
20231006,3455,3,780,6200588,10.36
20231006,3455,4,207,2634346,4.40
20231006,3455,5,138,2558330,4.27
20231006,3455,6,126,3244846,5.42
20231006,3455,7,63,2248301,3.75
20231006,3455,8,30,1403594,2.34
20231006,3455,9,54,3870111,6.46
20231006,3455,10,31,4063091,6.78
20231006,3455,11,17,5055618,8.44
20231006,3455,12,8,3975736,6.64
20231006,3455,13,3,2241767,3.74
20231006,3455,14,4,3539207,5.91
20231006,3455,15,2,2712881,4.53
20231006,3455,16,0,0,0.00
20231006,3455,17,28355,59850750,100.00
20231006,3462,1,0,0,0.00
20231006,3462,2,0,0,0.00
20231006,3462,3,0,0,0.00
20231006,3462,4,0,0,0.00
20231006,3462,5,0,0,0.00
20231006,3462,6,0,0,0.00
20231006,3462,7,0,0,0.00
20231006,3462,8,0,0,0.00
20231006,3462,9,0,0,0.00
20231006,3462,10,0,0,0.00
20231006,3462,11,0,0,0.00
20231006,3462,12,0,0,0.00
20231006,3462,13,0,0,0.00
20231006,3462,14,0,0,0.00
20231006,3462,15,1,36651000,100.00
20231006,3462,16,0,0,0.00
20231006,3462,17,1,36651000,100.00
20231006,3463,1,0,0,0.00
20231006,3463,2,0,0,0.00
20231006,3463,3,0,0,0.00
20231006,3463,4,0,0,0.00
20231006,3463,5,0,0,0.00
20231006,3463,6,0,0,0.00
20231006,3463,7,0,0,0.00
20231006,3463,8,0,0,0.00
20231006,3463,9,0,0,0.00
20231006,3463,10,0,0,0.00
20231006,3463,11,0,0,0.00
20231006,3463,12,0,0,0.00
20231006,3463,13,0,0,0.00
20231006,3463,14,0,0,0.00
20231006,3463,15,1,71663873,100.00
20231006,3463,16,0,0,0.00
20231006,3463,17,1,71663873,100.00
20231006,3465,1,3252,97253,0.27
20231006,3465,2,961,1840105,5.20
20231006,3465,3,119,881196,2.49
20231006,3465,4,42,540443,1.52
20231006,3465,5,39,698469,1.97
20231006,3465,6,31,771881,2.18
20231006,3465,7,18,636079,1.80
20231006,3465,8,13,586132,1.65
20231006,3465,9,20,1420627,4.02
20231006,3465,10,14,1905347,5.39
20231006,3465,11,5,1414641,4.00
20231006,3465,12,2,1017345,2.87
20231006,3465,13,0,0,0.00
20231006,3465,14,2,1700000,4.81
20231006,3465,15,6,21820344,61.76
20231006,3465,16,0,0,0.00
20231006,3465,17,4524,35329862,100.00
20231006,3466,1,3543,539573,0.88
20231006,3466,2,2476,5082109,8.30
20231006,3466,3,385,3022665,4.93
20231006,3466,4,131,1673382,2.73
20231006,3466,5,85,1581179,2.58
20231006,3466,6,87,2143028,3.50
20231006,3466,7,44,1591811,2.60
20231006,3466,8,21,949228,1.55
20231006,3466,9,44,3021465,4.93
20231006,3466,10,22,3084250,5.03
20231006,3466,11,11,2863724,4.67
20231006,3466,12,2,1018656,1.66
20231006,3466,13,1,700000,1.14
20231006,3466,14,0,0,0.00
20231006,3466,15,10,33929503,55.43
20231006,3466,16,0,0,0.00
20231006,3466,17,6862,61200573,100.00
20231006,3469,1,15,4196,0.01
20231006,3469,2,59,126550,0.54
20231006,3469,3,30,211432,0.91
20231006,3469,4,9,108776,0.47
20231006,3469,5,4,69929,0.30
20231006,3469,6,5,129428,0.56
20231006,3469,7,10,349593,1.51
20231006,3469,8,8,370046,1.60
20231006,3469,9,19,1355011,5.88
20231006,3469,10,9,1451520,6.30
20231006,3469,11,12,3959352,17.19
20231006,3469,12,5,2456206,10.67
20231006,3469,13,3,2064283,8.96
20231006,3469,14,1,901186,3.91
20231006,3469,15,6,9462093,41.10
20231006,3469,16,0,0,0.00
20231006,3469,17,195,23019601,100.00
20231006,3471,1,337,102367,2.04
20231006,3471,2,99,255192,5.10
20231006,3471,3,26,180227,3.60
20231006,3471,4,7,85736,1.71
20231006,3471,5,4,69386,1.38
20231006,3471,6,10,241968,4.83
20231006,3471,7,2,76378,1.52
20231006,3471,8,3,123116,2.46
20231006,3471,9,9,661265,13.22
20231006,3471,10,3,436415,8.72
20231006,3471,11,2,525881,10.51
20231006,3471,12,2,972225,19.44
20231006,3471,13,0,0,0.00
20231006,3471,14,0,0,0.00
20231006,3471,15,1,1269844,25.39
20231006,3471,16,0,0,0.00
20231006,3471,17,505,5000000,100.00
20231006,3472,1,165,36862,0.04
20231006,3472,2,763,1711918,2.24
20231006,3472,3,241,1847286,2.42
20231006,3472,4,124,1530855,2.00
20231006,3472,5,72,1343477,1.76
20231006,3472,6,72,1871115,2.45
20231006,3472,7,48,1708751,2.24
20231006,3472,8,34,1628963,2.13
20231006,3472,9,104,7854591,10.29
20231006,3472,10,42,6194485,8.12
20231006,3472,11,27,7308244,9.58
20231006,3472,12,8,3942522,5.16
20231006,3472,13,5,3263037,4.27
20231006,3472,14,3,2588070,3.39
20231006,3472,15,7,33443824,43.84
20231006,3472,16,0,0,0.00
20231006,3472,17,1715,76274000,100.00
20231006,3475,1,1538,76888,4.07
20231006,3475,2,216,499259,26.48
20231006,3475,3,41,295589,15.67
20231006,3475,4,16,195313,10.36
20231006,3475,5,12,205564,10.90
20231006,3475,6,7,187538,9.94
20231006,3475,7,0,0,0.00
20231006,3475,8,2,92231,4.89
20231006,3475,9,5,332774,17.65
20231006,3475,10,0,0,0.00
20231006,3475,11,0,0,0.00
20231006,3475,12,0,0,0.00
20231006,3475,13,0,0,0.00
20231006,3475,14,0,0,0.00
20231006,3475,15,0,0,0.00
20231006,3475,16,0,0,0.00
20231006,3475,17,1837,1885156,100.00
20231006,3479,1,11929,246078,0.34
20231006,3479,2,5553,10564807,14.62
20231006,3479,3,573,4570073,6.32
20231006,3479,4,163,2130108,2.94
20231006,3479,5,113,2113462,2.92
20231006,3479,6,104,2708207,3.74
20231006,3479,7,49,1778381,2.46
20231006,3479,8,37,1708667,2.36
20231006,3479,9,62,4377447,6.06
20231006,3479,10,34,4775869,6.61
20231006,3479,11,23,6218294,8.60
20231006,3479,12,7,3358571,4.64
20231006,3479,13,2,1370000,1.89
20231006,3479,14,4,3437481,4.75
20231006,3479,15,5,22873719,31.66
20231006,3479,16,0,0,0.00
20231006,3479,17,18658,72231164,100.00
20231006,3481,1,164741,95447155,1.05
20231006,3481,2,223553,592809164,6.52
20231006,3481,3,82357,614466446,6.76
20231006,3481,4,26792,329773347,3.63
20231006,3481,5,20348,358451495,3.94
20231006,3481,6,16290,403109587,4.44
20231006,3481,7,8195,283595073,3.12
20231006,3481,8,5473,245086139,2.69
20231006,3481,9,9197,644534305,7.09
20231006,3481,10,3781,533112886,5.87
20231006,3481,11,1544,424757638,4.67
20231006,3481,12,476,227376798,2.50
20231006,3481,13,227,154413450,1.70
20231006,3481,14,128,115057766,1.26
20231006,3481,15,545,4056642089,44.68
20231006,3481,16,0,0,0.00
20231006,3481,17,563647,9078633338,100.00
20231006,3482,1,114,21922,0.33
20231006,3482,2,247,498059,7.57
20231006,3482,3,84,575088,8.75
20231006,3482,4,39,458495,6.97
20231006,3482,5,17,291818,4.44
20231006,3482,6,14,348240,5.29
20231006,3482,7,3,106010,1.61
20231006,3482,8,9,406165,6.18
20231006,3482,9,7,513921,7.81
20231006,3482,10,3,455968,6.93
20231006,3482,11,0,0,0.00
20231006,3482,12,2,1047530,15.93
20231006,3482,13,1,748522,11.38
20231006,3482,14,0,0,0.00
20231006,3482,15,1,1100231,16.74
20231006,3482,16,0,0,0.00
20231006,3482,17,541,6571969,100.00
20231006,3483,1,23982,938426,1.13
20231006,3483,2,11460,19228145,23.24
20231006,3483,3,800,6178646,7.46
20231006,3483,4,217,2749139,3.32
20231006,3483,5,125,2285808,2.76
20231006,3483,6,101,2624018,3.17
20231006,3483,7,49,1745761,2.11
20231006,3483,8,46,2118969,2.56
20231006,3483,9,59,4112337,4.97
20231006,3483,10,42,6278347,7.58
20231006,3483,11,21,6052453,7.31
20231006,3483,12,9,4438293,5.36
20231006,3483,13,8,5311246,6.42
20231006,3483,14,9,8089298,9.77
20231006,3483,15,3,10572601,12.78
20231006,3483,16,0,0,0.00
20231006,3483,17,36931,82723487,100.00
20231006,3484,1,21064,529985,0.70
20231006,3484,2,7180,14195867,18.79
20231006,3484,3,1051,7639210,10.11
20231006,3484,4,404,4977529,6.58
20231006,3484,5,166,2968739,3.93
20231006,3484,6,167,4017768,5.31
20231006,3484,7,58,2004549,2.65
20231006,3484,8,44,1987167,2.63
20231006,3484,9,85,5833056,7.72
20231006,3484,10,40,5640234,7.46
20231006,3484,11,26,6939780,9.18
20231006,3484,12,2,936306,1.23
20231006,3484,13,4,2724820,3.60
20231006,3484,14,3,2566509,3.39
20231006,3484,15,7,12575038,16.64
20231006,3484,16,0,0,0.00
20231006,3484,17,30301,75536557,100.00
20231006,3485,1,144,33921,0.10
20231006,3485,2,265,628525,1.96
20231006,3485,3,77,582711,1.82
20231006,3485,4,25,313044,0.97
20231006,3485,5,23,421188,1.31
20231006,3485,6,33,821627,2.57
20231006,3485,7,19,682050,2.13
20231006,3485,8,16,728203,2.27
20231006,3485,9,24,1712714,5.35
20231006,3485,10,25,3500853,10.95
20231006,3485,11,11,3248293,10.16
20231006,3485,12,4,1860183,5.82
20231006,3485,13,6,4260599,13.33
20231006,3485,14,2,1895080,5.93
20231006,3485,15,7,11266009,35.25
20231006,3485,16,0,0,0.00
20231006,3485,17,681,31955000,100.00
20231006,3489,1,655,105602,0.12
20231006,3489,2,991,2129730,2.56
20231006,3489,3,180,1434808,1.72
20231006,3489,4,54,703489,0.84
20231006,3489,5,37,680862,0.81
20231006,3489,6,47,1187409,1.42
20231006,3489,7,27,959380,1.15
20231006,3489,8,25,1171829,1.40
20231006,3489,9,46,3099737,3.72
20231006,3489,10,27,3753824,4.51
20231006,3489,11,6,1795000,2.15
20231006,3489,12,3,1587000,1.90
20231006,3489,13,5,3600000,4.33
20231006,3489,14,4,3595000,4.32
20231006,3489,15,6,57327000,68.96
20231006,3489,16,0,0,0.00
20231006,3489,17,2113,83130670,100.00
20231006,3490,1,16275,609898,1.10
20231006,3490,2,5033,10317253,18.75
20231006,3490,3,900,6821024,12.40
20231006,3490,4,278,3462539,6.29
20231006,3490,5,150,2737700,4.97
20231006,3490,6,125,3178336,5.77
20231006,3490,7,60,2111295,3.83
20231006,3490,8,33,1508232,2.74
20231006,3490,9,72,5088087,9.24
20231006,3490,10,38,4997447,9.08
20231006,3490,11,12,3202755,5.82
20231006,3490,12,3,1460010,2.65
20231006,3490,13,5,3419790,6.21
20231006,3490,14,1,914742,1.66
20231006,3490,15,3,5177327,9.41
20231006,3490,16,0,0,0.00
20231006,3490,17,22988,55006435,100.00
20231006,3491,1,8180,661100,1.05
20231006,3491,2,8549,14637945,23.27
20231006,3491,3,651,5013573,7.97
20231006,3491,4,196,2478558,3.94
20231006,3491,5,92,1637582,2.60
20231006,3491,6,83,2110299,3.35
20231006,3491,7,48,1711542,2.72
20231006,3491,8,31,1426766,2.26
20231006,3491,9,52,3811405,6.05
20231006,3491,10,32,4614701,7.33
20231006,3491,11,16,4682767,7.44
20231006,3491,12,9,4427562,7.03
20231006,3491,13,3,2234700,3.55
20231006,3491,14,4,3613585,5.74
20231006,3491,15,6,9843177,15.64
20231006,3491,16,1,1000,0.00
20231006,3491,17,17952,62904262,100.00
20231006,3492,1,309,48203,0.13
20231006,3492,2,1610,3417872,9.61
20231006,3492,3,258,2137738,6.01
20231006,3492,4,83,1072091,3.01
20231006,3492,5,51,957187,2.69
20231006,3492,6,49,1288182,3.62
20231006,3492,7,29,1050939,2.95
20231006,3492,8,17,787280,2.21
20231006,3492,9,30,2111379,5.94
20231006,3492,10,20,2993932,8.42
20231006,3492,11,9,2367883,6.66
20231006,3492,12,3,1319193,3.71
20231006,3492,13,0,0,0.00
20231006,3492,14,2,1877633,5.28
20231006,3492,15,2,14102088,39.68
20231006,3492,16,0,0,0.00
20231006,3492,17,2472,35531600,100.00
20231006,3494,1,14889,845440,0.58
20231006,3494,2,4697,11036395,7.66
20231006,3494,3,1193,9261364,6.43
20231006,3494,4,435,5465432,3.79
20231006,3494,5,279,5124000,3.55
20231006,3494,6,297,7420123,5.15
20231006,3494,7,146,5211885,3.61
20231006,3494,8,88,4041530,2.80
20231006,3494,9,183,13360155,9.27
20231006,3494,10,77,10549435,7.32
20231006,3494,11,36,9604805,6.67
20231006,3494,12,11,5145756,3.57
20231006,3494,13,5,3438158,2.38
20231006,3494,14,1,855277,0.59
20231006,3494,15,10,52640245,36.55
20231006,3494,16,0,0,0.00
